tf_ensembl,target_ensembl,tf_name,target_name,tf_is_marker,weight,tissue
ENSG00000123358,ENSG00000069849,NR4A1,ATP1B3,FALSE,0.627313169,Large intestine
ENSG00000123358,ENSG00000163618,NR4A1,CADPS,FALSE,1.627961289,Large intestine
ENSG00000123358,ENSG00000118985,NR4A1,ELL2,FALSE,1.559022883,Large intestine
ENSG00000123358,ENSG00000108846,NR4A1,ABCC3,FALSE,1.976045987,Large intestine
ENSG00000123358,ENSG00000196616,NR4A1,ADH1B,FALSE,0.873503348,Large intestine
ENSG00000123358,ENSG00000033867,NR4A1,SLC4A7,FALSE,1.529117888,Large intestine
ENSG00000123358,ENSG00000136068,NR4A1,FLNB,FALSE,0.887054484,Large intestine
ENSG00000123358,ENSG00000011028,NR4A1,MRC2,FALSE,0.935343424,Large intestine
ENSG00000123636,ENSG00000110799,BAZ2B,VWF,FALSE,0.68099823,Large intestine
ENSG00000124177,ENSG00000107099,CHD6,DOCK8,FALSE,0.600416543,Large intestine
ENSG00000124177,ENSG00000168685,CHD6,IL7R,FALSE,0.660781713,Large intestine
ENSG00000124440,ENSG00000127152,HIF3A,BCL11B,FALSE,1.07571335,Large intestine
ENSG00000124440,ENSG00000162825,HIF3A,NBPF20,FALSE,1.221293756,Large intestine
ENSG00000124440,ENSG00000129657,HIF3A,SEC14L1,FALSE,1.168719557,Large intestine
ENSG00000124440,ENSG00000092421,HIF3A,SEMA6A,FALSE,1.881847153,Large intestine
ENSG00000124440,ENSG00000106829,HIF3A,TLE4,FALSE,1.007480514,Large intestine
ENSG00000124440,ENSG00000163453,HIF3A,IGFBP7,FALSE,1.85353931,Large intestine
ENSG00000124440,ENSG00000187231,HIF3A,SESTD1,FALSE,1.309759541,Large intestine
ENSG00000124440,ENSG00000077264,HIF3A,PAK3,FALSE,1.713831319,Large intestine
ENSG00000124440,ENSG00000165810,HIF3A,BTNL9,FALSE,0.949092633,Large intestine
ENSG00000124440,ENSG00000144802,HIF3A,NFKBIZ,FALSE,2.220842932,Large intestine
ENSG00000124440,ENSG00000065809,HIF3A,FAM107B,FALSE,1.906604974,Large intestine
ENSG00000124440,ENSG00000079950,HIF3A,STX7,FALSE,1.257786102,Large intestine
ENSG00000124440,ENSG00000048740,HIF3A,CELF2,FALSE,2.19331262,Large intestine
ENSG00000124440,ENSG00000170776,HIF3A,AKAP13,FALSE,1.007153639,Large intestine
ENSG00000124440,ENSG00000115232,HIF3A,ITGA4,FALSE,1.228823129,Large intestine
ENSG00000124440,ENSG00000080493,HIF3A,SLC4A4,FALSE,1.014355325,Large intestine
ENSG00000124440,ENSG00000119335,HIF3A,SET,FALSE,1.532638901,Large intestine
ENSG00000124440,ENSG00000145113,HIF3A,MUC4,FALSE,0.889641432,Large intestine
ENSG00000124440,ENSG00000026025,HIF3A,VIM,FALSE,1.476244586,Large intestine
ENSG00000124440,ENSG00000163513,HIF3A,TGFBR2,FALSE,0.585913331,Large intestine
ENSG00000124440,ENSG00000123338,HIF3A,NCKAP1L,FALSE,1.477746787,Large intestine
ENSG00000124440,ENSG00000286185,HIF3A,,FALSE,0.974520034,Large intestine
ENSG00000124440,ENSG00000163359,HIF3A,COL6A3,FALSE,1.416162346,Large intestine
ENSG00000124440,ENSG00000089048,HIF3A,ESF1,FALSE,1.5477815,Large intestine
ENSG00000124440,ENSG00000145390,HIF3A,USP53,FALSE,1.448526392,Large intestine
ENSG00000124440,ENSG00000008513,HIF3A,ST3GAL1,FALSE,1.588785845,Large intestine
ENSG00000124440,ENSG00000105974,HIF3A,CAV1,FALSE,1.277122591,Large intestine
ENSG00000124440,ENSG00000076555,HIF3A,ACACB,FALSE,0.62892114,Large intestine
ENSG00000124440,ENSG00000074590,HIF3A,NUAK1,FALSE,1.695366499,Large intestine
ENSG00000124440,ENSG00000140450,HIF3A,ARRDC4,FALSE,1.082466257,Large intestine
ENSG00000124440,ENSG00000051108,HIF3A,HERPUD1,FALSE,1.277807435,Large intestine
ENSG00000124440,ENSG00000046653,HIF3A,GPM6B,FALSE,0.844855197,Large intestine
ENSG00000124440,ENSG00000151789,HIF3A,ZNF385D,FALSE,0.91865781,Large intestine
ENSG00000124440,ENSG00000162599,HIF3A,NFIA,FALSE,0.94228854,Large intestine
ENSG00000124440,ENSG00000135373,HIF3A,EHF,FALSE,1.012338409,Large intestine
ENSG00000124440,ENSG00000135540,HIF3A,NHSL1,FALSE,1.473978215,Large intestine
ENSG00000124440,ENSG00000135655,HIF3A,USP15,FALSE,1.249209157,Large intestine
ENSG00000124440,ENSG00000198380,HIF3A,GFPT1,FALSE,1.178130253,Large intestine
ENSG00000124440,ENSG00000049540,HIF3A,ELN,FALSE,1.36171874,Large intestine
ENSG00000124440,ENSG00000150867,HIF3A,PIP4K2A,FALSE,1.491964061,Large intestine
ENSG00000124440,ENSG00000184060,HIF3A,ADAP2,FALSE,1.093780046,Large intestine
ENSG00000124440,ENSG00000198488,HIF3A,B3GNT6,FALSE,0.455186622,Large intestine
ENSG00000124440,ENSG00000150593,HIF3A,PDCD4,FALSE,1.116383113,Large intestine
ENSG00000124440,ENSG00000205413,HIF3A,SAMD9,FALSE,0.743730918,Large intestine
ENSG00000124440,ENSG00000136546,HIF3A,SCN7A,FALSE,0.99829634,Large intestine
ENSG00000124440,ENSG00000196628,HIF3A,TCF4,FALSE,0.78128736,Large intestine
ENSG00000124440,ENSG00000102554,HIF3A,KLF5,FALSE,1.777001009,Large intestine
ENSG00000124440,ENSG00000137801,HIF3A,THBS1,FALSE,1.116889133,Large intestine
ENSG00000124440,ENSG00000137959,HIF3A,IFI44L,FALSE,1.374708597,Large intestine
ENSG00000124440,ENSG00000182158,HIF3A,CREB3L2,FALSE,0.81089717,Large intestine
ENSG00000124440,ENSG00000115306,HIF3A,SPTBN1,FALSE,2.036724811,Large intestine
ENSG00000124440,ENSG00000100592,HIF3A,DAAM1,FALSE,1.518561055,Large intestine
ENSG00000124440,ENSG00000152583,HIF3A,SPARCL1,FALSE,1.107267996,Large intestine
ENSG00000124440,ENSG00000151150,HIF3A,ANK3,FALSE,0.912722906,Large intestine
ENSG00000124440,ENSG00000130066,HIF3A,SAT1,FALSE,0.818050472,Large intestine
ENSG00000124440,ENSG00000110917,HIF3A,MLEC,FALSE,0.973709897,Large intestine
ENSG00000124440,ENSG00000172243,HIF3A,CLEC7A,FALSE,1.314362691,Large intestine
ENSG00000124440,ENSG00000130844,HIF3A,ZNF331,FALSE,1.222435972,Large intestine
ENSG00000124440,ENSG00000172901,HIF3A,LVRN,FALSE,1.256363334,Large intestine
ENSG00000124440,ENSG00000116679,HIF3A,IVNS1ABP,FALSE,0.799427625,Large intestine
ENSG00000124440,ENSG00000159216,HIF3A,RUNX1,FALSE,1.430659519,Large intestine
ENSG00000124440,ENSG00000197461,HIF3A,PDGFA,FALSE,1.108241674,Large intestine
ENSG00000124440,ENSG00000110693,HIF3A,SOX6,FALSE,0.815595057,Large intestine
ENSG00000124440,ENSG00000134215,HIF3A,VAV3,FALSE,1.160100027,Large intestine
ENSG00000124440,ENSG00000092820,HIF3A,EZR,FALSE,1.673910111,Large intestine
ENSG00000124440,ENSG00000096696,HIF3A,DSP,FALSE,0.711336885,Large intestine
ENSG00000124440,ENSG00000172594,HIF3A,SMPDL3A,FALSE,1.024900932,Large intestine
ENSG00000124440,ENSG00000158270,HIF3A,COLEC12,FALSE,1.177156503,Large intestine
ENSG00000124575,ENSG00000151150,H1-3,ANK3,FALSE,1.480564541,Large intestine
ENSG00000124575,ENSG00000128872,H1-3,TMOD2,FALSE,0.702862424,Large intestine
ENSG00000124575,ENSG00000102554,H1-3,KLF5,FALSE,1.820679527,Large intestine
ENSG00000124575,ENSG00000238105,H1-3,GOLGA2P5,FALSE,1.361433014,Large intestine
ENSG00000124575,ENSG00000286185,H1-3,,FALSE,1.082292485,Large intestine
ENSG00000124575,ENSG00000149294,H1-3,NCAM1,FALSE,0.715860931,Large intestine
ENSG00000124575,ENSG00000183486,H1-3,MX2,FALSE,1.256118797,Large intestine
ENSG00000124575,ENSG00000150593,H1-3,PDCD4,FALSE,0.953323733,Large intestine
ENSG00000124575,ENSG00000163453,H1-3,IGFBP7,FALSE,0.650521812,Large intestine
ENSG00000124575,ENSG00000163618,H1-3,CADPS,FALSE,1.24877137,Large intestine
ENSG00000124575,ENSG00000120594,H1-3,PLXDC2,FALSE,1.355126446,Large intestine
ENSG00000124575,ENSG00000185811,H1-3,IKZF1,FALSE,1.704019179,Large intestine
ENSG00000124575,ENSG00000124212,H1-3,PTGIS,FALSE,0.875451068,Large intestine
ENSG00000124575,ENSG00000162878,H1-3,PKDCC,FALSE,1.429939704,Large intestine
ENSG00000124575,ENSG00000083857,H1-3,FAT1,FALSE,1.030667324,Large intestine
ENSG00000124575,ENSG00000163435,H1-3,ELF3,FALSE,1.26125643,Large intestine
ENSG00000124575,ENSG00000196616,H1-3,ADH1B,FALSE,2.379802365,Large intestine
ENSG00000124575,ENSG00000082074,H1-3,FYB1,FALSE,1.183807791,Large intestine
ENSG00000124575,ENSG00000113742,H1-3,CPEB4,FALSE,1.764881734,Large intestine
ENSG00000124575,ENSG00000117519,H1-3,CNN3,FALSE,1.161940739,Large intestine
ENSG00000124766,ENSG00000114423,SOX4,CBLB,FALSE,1.65198323,Large intestine
ENSG00000124795,ENSG00000114353,DEK,GNAI2,FALSE,0.476773338,Large intestine
ENSG00000124795,ENSG00000046889,DEK,PREX2,FALSE,0.696749471,Large intestine
ENSG00000125740,ENSG00000134107,FOSB,BHLHE40,FALSE,1.652829597,Large intestine
ENSG00000125740,ENSG00000163638,FOSB,ADAMTS9,FALSE,1.060215916,Large intestine
ENSG00000125740,ENSG00000071991,FOSB,CDH19,FALSE,0.850704891,Large intestine
ENSG00000125740,ENSG00000049192,FOSB,ADAMTS6,FALSE,0.809447792,Large intestine
ENSG00000125740,ENSG00000118985,FOSB,ELL2,FALSE,0.673924315,Large intestine
ENSG00000125740,ENSG00000108846,FOSB,ABCC3,FALSE,0.690699558,Large intestine
ENSG00000127483,ENSG00000022267,HP1BP3,FHL1,FALSE,1.574120531,Large intestine
ENSG00000127483,ENSG00000008311,HP1BP3,AASS,FALSE,1.678018921,Large intestine
ENSG00000127483,ENSG00000116991,HP1BP3,SIPA1L2,FALSE,1.114723223,Large intestine
ENSG00000127483,ENSG00000168542,HP1BP3,COL3A1,FALSE,1.564000513,Large intestine
ENSG00000127483,ENSG00000115963,HP1BP3,RND3,FALSE,0.731848344,Large intestine
ENSG00000127483,ENSG00000143416,HP1BP3,SELENBP1,FALSE,1.027970063,Large intestine
ENSG00000127483,ENSG00000118308,HP1BP3,IRAG2,FALSE,1.407201301,Large intestine
ENSG00000127483,ENSG00000143341,HP1BP3,HMCN1,FALSE,2.30003723,Large intestine
ENSG00000127483,ENSG00000142173,HP1BP3,COL6A2,FALSE,1.125593388,Large intestine
ENSG00000127483,ENSG00000145113,HP1BP3,MUC4,FALSE,0.81656634,Large intestine
ENSG00000127483,ENSG00000140450,HP1BP3,ARRDC4,FALSE,1.537299413,Large intestine
ENSG00000127483,ENSG00000180773,HP1BP3,SLC36A4,FALSE,1.729712776,Large intestine
ENSG00000127483,ENSG00000147408,HP1BP3,CSGALNACT1,FALSE,0.721580222,Large intestine
ENSG00000127483,ENSG00000148154,HP1BP3,UGCG,FALSE,1.274100651,Large intestine
ENSG00000127483,ENSG00000174992,HP1BP3,ZG16,FALSE,1.078249189,Large intestine
ENSG00000127483,ENSG00000137573,HP1BP3,SULF1,FALSE,0.992372134,Large intestine
ENSG00000127483,ENSG00000049192,HP1BP3,ADAMTS6,FALSE,0.807970592,Large intestine
ENSG00000127483,ENSG00000150636,HP1BP3,CCDC102B,FALSE,1.735591767,Large intestine
ENSG00000127483,ENSG00000153902,HP1BP3,LGI4,FALSE,0.798316603,Large intestine
ENSG00000127483,ENSG00000159176,HP1BP3,CSRP1,FALSE,0.994859553,Large intestine
ENSG00000127483,ENSG00000172243,HP1BP3,CLEC7A,FALSE,0.764565687,Large intestine
ENSG00000127483,ENSG00000159335,HP1BP3,PTMS,FALSE,0.983449396,Large intestine
ENSG00000127483,ENSG00000038295,HP1BP3,TLL1,FALSE,2.191842417,Large intestine
ENSG00000127483,ENSG00000171791,HP1BP3,BCL2,FALSE,0.871545665,Large intestine
ENSG00000127483,ENSG00000171747,HP1BP3,LGALS4,FALSE,0.68432944,Large intestine
ENSG00000127483,ENSG00000058272,HP1BP3,PPP1R12A,FALSE,1.052331031,Large intestine
ENSG00000127483,ENSG00000127831,HP1BP3,VIL1,FALSE,0.815080433,Large intestine
ENSG00000127483,ENSG00000171431,HP1BP3,KRT20,FALSE,0.938338597,Large intestine
ENSG00000127483,ENSG00000127152,HP1BP3,BCL11B,FALSE,0.882465162,Large intestine
ENSG00000127483,ENSG00000171345,HP1BP3,KRT19,FALSE,1.229712299,Large intestine
ENSG00000127483,ENSG00000124406,HP1BP3,ATP8A1,FALSE,1.386130111,Large intestine
ENSG00000127483,ENSG00000163431,HP1BP3,LMOD1,FALSE,0.968310658,Large intestine
ENSG00000127483,ENSG00000165732,HP1BP3,DDX21,FALSE,0.934571413,Large intestine
ENSG00000127483,ENSG00000052126,HP1BP3,PLEKHA5,FALSE,1.972050179,Large intestine
ENSG00000127483,ENSG00000168918,HP1BP3,INPP5D,FALSE,1.103752439,Large intestine
ENSG00000127483,ENSG00000196935,HP1BP3,SRGAP1,FALSE,0.969194902,Large intestine
ENSG00000127483,ENSG00000081189,HP1BP3,MEF2C,FALSE,1.763967637,Large intestine
ENSG00000127483,ENSG00000091136,HP1BP3,LAMB1,FALSE,1.041528752,Large intestine
ENSG00000127483,ENSG00000071991,HP1BP3,CDH19,FALSE,0.632190775,Large intestine
ENSG00000127483,ENSG00000067992,HP1BP3,PDK3,FALSE,0.811260865,Large intestine
ENSG00000127483,ENSG00000197958,HP1BP3,RPL12,FALSE,0.880976027,Large intestine
ENSG00000127483,ENSG00000196924,HP1BP3,FLNA,FALSE,1.10212773,Large intestine
ENSG00000127483,ENSG00000069849,HP1BP3,ATP1B3,FALSE,1.81856021,Large intestine
ENSG00000127483,ENSG00000071203,HP1BP3,MS4A12,FALSE,0.919328541,Large intestine
ENSG00000127483,ENSG00000088205,HP1BP3,DDX18,FALSE,1.570092616,Large intestine
ENSG00000127483,ENSG00000066279,HP1BP3,ASPM,FALSE,0.697930509,Large intestine
ENSG00000127483,ENSG00000211455,HP1BP3,STK38L,FALSE,1.084906626,Large intestine
ENSG00000127483,ENSG00000270629,HP1BP3,NBPF14,FALSE,1.725918996,Large intestine
ENSG00000127483,ENSG00000101347,HP1BP3,SAMHD1,FALSE,1.211563113,Large intestine
ENSG00000127483,ENSG00000081320,HP1BP3,STK17B,FALSE,0.733412713,Large intestine
ENSG00000127483,ENSG00000074416,HP1BP3,MGLL,FALSE,0.957920602,Large intestine
ENSG00000127483,ENSG00000095794,HP1BP3,CREM,FALSE,0.894699401,Large intestine
ENSG00000127483,ENSG00000107551,HP1BP3,RASSF4,FALSE,1.071095149,Large intestine
ENSG00000127483,ENSG00000112851,HP1BP3,ERBIN,FALSE,0.992640278,Large intestine
ENSG00000127483,ENSG00000088367,HP1BP3,EPB41L1,FALSE,1.71170786,Large intestine
ENSG00000127528,ENSG00000178607,KLF2,ERN1,FALSE,0.569416054,Large intestine
ENSG00000127528,ENSG00000099250,KLF2,NRP1,FALSE,0.959066651,Large intestine
ENSG00000127603,ENSG00000118308,MACF1,IRAG2,FALSE,0.83865929,Large intestine
ENSG00000127603,ENSG00000135046,MACF1,ANXA1,FALSE,1.253327112,Large intestine
ENSG00000127603,ENSG00000134531,MACF1,EMP1,FALSE,0.834018297,Large intestine
ENSG00000127603,ENSG00000000971,MACF1,CFH,FALSE,1.061386656,Large intestine
ENSG00000127603,ENSG00000081189,MACF1,MEF2C,FALSE,1.410552483,Large intestine
ENSG00000127603,ENSG00000134871,MACF1,COL4A2,FALSE,1.140443208,Large intestine
ENSG00000127603,ENSG00000108984,MACF1,MAP2K6,FALSE,1.003706428,Large intestine
ENSG00000127603,ENSG00000119397,MACF1,CNTRL,FALSE,0.738393503,Large intestine
ENSG00000127603,ENSG00000079112,MACF1,CDH17,FALSE,0.842994909,Large intestine
ENSG00000127603,ENSG00000163565,MACF1,IFI16,FALSE,0.785820138,Large intestine
ENSG00000127603,ENSG00000071203,MACF1,MS4A12,FALSE,0.833317263,Large intestine
ENSG00000127603,ENSG00000137573,MACF1,SULF1,FALSE,1.113657737,Large intestine
ENSG00000127603,ENSG00000124440,MACF1,HIF3A,FALSE,0.816687052,Large intestine
ENSG00000127603,ENSG00000092421,MACF1,SEMA6A,FALSE,0.699976761,Large intestine
ENSG00000127603,ENSG00000106261,MACF1,ZKSCAN1,FALSE,0.50887498,Large intestine
ENSG00000127603,ENSG00000136153,MACF1,LMO7,FALSE,1.117859163,Large intestine
ENSG00000127603,ENSG00000162733,MACF1,DDR2,FALSE,0.670643708,Large intestine
ENSG00000127603,ENSG00000172594,MACF1,SMPDL3A,FALSE,0.719899185,Large intestine
ENSG00000127616,ENSG00000108984,SMARCA4,MAP2K6,FALSE,1.275432536,Large intestine
ENSG00000128016,ENSG00000110324,ZFP36,IL10RA,FALSE,0.649250336,Large intestine
ENSG00000128016,ENSG00000079112,ZFP36,CDH17,FALSE,0.738682047,Large intestine
ENSG00000128016,ENSG00000171617,ZFP36,ENC1,FALSE,0.786205436,Large intestine
ENSG00000128016,ENSG00000107551,ZFP36,RASSF4,FALSE,0.714725342,Large intestine
ENSG00000128016,ENSG00000163453,ZFP36,IGFBP7,FALSE,0.977320351,Large intestine
ENSG00000128016,ENSG00000134215,ZFP36,VAV3,FALSE,0.97778742,Large intestine
ENSG00000128016,ENSG00000082074,ZFP36,FYB1,FALSE,0.964910108,Large intestine
ENSG00000128016,ENSG00000026025,ZFP36,VIM,FALSE,0.70415054,Large intestine
ENSG00000128016,ENSG00000162374,ZFP36,ELAVL4,FALSE,0.900516288,Large intestine
ENSG00000128016,ENSG00000131459,ZFP36,GFPT2,FALSE,0.91258001,Large intestine
ENSG00000128016,ENSG00000102554,ZFP36,KLF5,FALSE,1.030999382,Large intestine
ENSG00000128016,ENSG00000165810,ZFP36,BTNL9,FALSE,0.814291674,Large intestine
ENSG00000128016,ENSG00000051108,ZFP36,HERPUD1,FALSE,0.79983889,Large intestine
ENSG00000128016,ENSG00000150764,ZFP36,DIXDC1,FALSE,1.242175787,Large intestine
ENSG00000128016,ENSG00000076641,ZFP36,PAG1,FALSE,0.803174557,Large intestine
ENSG00000128016,ENSG00000115963,ZFP36,RND3,FALSE,1.006575037,Large intestine
ENSG00000128016,ENSG00000101265,ZFP36,RASSF2,FALSE,1.242639838,Large intestine
ENSG00000128016,ENSG00000077264,ZFP36,PAK3,FALSE,0.935024778,Large intestine
ENSG00000128016,ENSG00000150593,ZFP36,PDCD4,FALSE,0.876941538,Large intestine
ENSG00000128272,ENSG00000163328,ATF4,GPR155,FALSE,0.617949721,Large intestine
ENSG00000128272,ENSG00000077264,ATF4,PAK3,FALSE,0.848761153,Large intestine
ENSG00000128272,ENSG00000124225,ATF4,PMEPA1,FALSE,0.511445842,Large intestine
ENSG00000129514,ENSG00000115112,FOXA1,TFCP2L1,TRUE,1.252644165,Large intestine
ENSG00000129514,ENSG00000176387,FOXA1,HSD11B2,TRUE,1.393701489,Large intestine
ENSG00000129514,ENSG00000163638,FOXA1,ADAMTS9,TRUE,0.678611679,Large intestine
ENSG00000129514,ENSG00000187109,FOXA1,NAP1L1,TRUE,1.165525571,Large intestine
ENSG00000129514,ENSG00000137831,FOXA1,UACA,TRUE,0.912494612,Large intestine
ENSG00000130522,ENSG00000162614,JUND,NEXN,FALSE,1.036019486,Large intestine
ENSG00000130522,ENSG00000092421,JUND,SEMA6A,FALSE,1.326984538,Large intestine
ENSG00000130522,ENSG00000147251,JUND,DOCK11,FALSE,0.738503827,Large intestine
ENSG00000130522,ENSG00000096696,JUND,DSP,FALSE,1.086906399,Large intestine
ENSG00000130522,ENSG00000154734,JUND,ADAMTS1,FALSE,0.907543477,Large intestine
ENSG00000130522,ENSG00000165124,JUND,SVEP1,FALSE,0.624029099,Large intestine
ENSG00000130522,ENSG00000196616,JUND,ADH1B,FALSE,0.912556856,Large intestine
ENSG00000130522,ENSG00000084070,JUND,SMAP2,FALSE,1.412284656,Large intestine
ENSG00000130522,ENSG00000038295,JUND,TLL1,FALSE,0.960941842,Large intestine
ENSG00000130522,ENSG00000134107,JUND,BHLHE40,FALSE,1.70255197,Large intestine
ENSG00000130522,ENSG00000134121,JUND,CHL1,FALSE,2.715946154,Large intestine
ENSG00000130522,ENSG00000175455,JUND,CCDC14,FALSE,1.242164949,Large intestine
ENSG00000130522,ENSG00000155307,JUND,SAMSN1,FALSE,1.395239382,Large intestine
ENSG00000130522,ENSG00000106976,JUND,DNM1,FALSE,1.646124725,Large intestine
ENSG00000130522,ENSG00000197535,JUND,MYO5A,FALSE,0.962221681,Large intestine
ENSG00000130844,ENSG00000046889,ZNF331,PREX2,FALSE,0.684566584,Large intestine
ENSG00000132326,ENSG00000171431,PER2,KRT20,FALSE,0.664312868,Large intestine
ENSG00000132485,ENSG00000113742,ZRANB2,CPEB4,FALSE,0.572679965,Large intestine
ENSG00000132485,ENSG00000186481,ZRANB2,ANKRD20A5P,FALSE,1.001144429,Large intestine
ENSG00000132485,ENSG00000135048,ZRANB2,CEMIP2,FALSE,0.92030466,Large intestine
ENSG00000132485,ENSG00000131018,ZRANB2,SYNE1,FALSE,0.666772179,Large intestine
ENSG00000132485,ENSG00000187109,ZRANB2,NAP1L1,FALSE,0.774891324,Large intestine
ENSG00000132485,ENSG00000052126,ZRANB2,PLEKHA5,FALSE,0.964482474,Large intestine
ENSG00000132485,ENSG00000012171,ZRANB2,SEMA3B,FALSE,0.751491013,Large intestine
ENSG00000132485,ENSG00000008128,ZRANB2,CDK11A,FALSE,0.872891513,Large intestine
ENSG00000132485,ENSG00000154265,ZRANB2,ABCA5,FALSE,0.778296607,Large intestine
ENSG00000132485,ENSG00000160180,ZRANB2,TFF3,FALSE,1.083350869,Large intestine
ENSG00000132485,ENSG00000105974,ZRANB2,CAV1,FALSE,1.179808544,Large intestine
ENSG00000132485,ENSG00000081237,ZRANB2,PTPRC,FALSE,0.934326121,Large intestine
ENSG00000132485,ENSG00000139116,ZRANB2,KIF21A,FALSE,1.33282178,Large intestine
ENSG00000132485,ENSG00000142959,ZRANB2,BEST4,FALSE,0.685330925,Large intestine
ENSG00000132485,ENSG00000162878,ZRANB2,PKDCC,FALSE,0.817302591,Large intestine
ENSG00000132485,ENSG00000168918,ZRANB2,INPP5D,FALSE,1.28354262,Large intestine
ENSG00000132485,ENSG00000103534,ZRANB2,TMC5,FALSE,1.036969594,Large intestine
ENSG00000132964,ENSG00000149294,CDK8,NCAM1,FALSE,1.08710415,Large intestine
ENSG00000132964,ENSG00000122966,CDK8,CIT,FALSE,0.973620561,Large intestine
ENSG00000134744,ENSG00000122870,TUT4,BICC1,FALSE,0.541475637,Large intestine
ENSG00000135373,ENSG00000134871,EHF,COL4A2,FALSE,0.869397531,Large intestine
ENSG00000135373,ENSG00000165025,EHF,SYK,FALSE,0.917518737,Large intestine
ENSG00000135373,ENSG00000204262,EHF,COL5A2,FALSE,0.680865704,Large intestine
ENSG00000135373,ENSG00000153250,EHF,RBMS1,FALSE,0.729315665,Large intestine
ENSG00000135373,ENSG00000065882,EHF,TBC1D1,FALSE,0.870320899,Large intestine
ENSG00000135373,ENSG00000261208,EHF,,FALSE,0.73563744,Large intestine
ENSG00000135373,ENSG00000163938,EHF,GNL3,FALSE,1.004406164,Large intestine
ENSG00000135945,ENSG00000233452,REV1,STXBP5-AS1,FALSE,0.467639177,Large intestine
ENSG00000136603,ENSG00000066279,SKIL,ASPM,FALSE,0.836605216,Large intestine
ENSG00000136826,ENSG00000124440,KLF4,HIF3A,FALSE,1.007604648,Large intestine
ENSG00000136997,ENSG00000154734,MYC,ADAMTS1,TRUE,1.05173697,Large intestine
ENSG00000136997,ENSG00000183963,MYC,SMTN,TRUE,1.640792166,Large intestine
ENSG00000137504,ENSG00000104413,CREBZF,ESRP1,FALSE,1.005153348,Large intestine
ENSG00000137504,ENSG00000164330,CREBZF,EBF1,FALSE,0.52396625,Large intestine
ENSG00000137504,ENSG00000115252,CREBZF,PDE1A,FALSE,1.291738609,Large intestine
ENSG00000137504,ENSG00000049540,CREBZF,ELN,FALSE,0.818794233,Large intestine
ENSG00000137504,ENSG00000144642,CREBZF,RBMS3,FALSE,0.8646299,Large intestine
ENSG00000137504,ENSG00000178607,CREBZF,ERN1,FALSE,1.104210339,Large intestine
ENSG00000137504,ENSG00000180773,CREBZF,SLC36A4,FALSE,0.52192628,Large intestine
ENSG00000137504,ENSG00000135333,CREBZF,EPHA7,FALSE,0.771563269,Large intestine
ENSG00000137504,ENSG00000170776,CREBZF,AKAP13,FALSE,1.312187721,Large intestine
ENSG00000137504,ENSG00000185070,CREBZF,FLRT2,FALSE,0.967449848,Large intestine
ENSG00000137504,ENSG00000149294,CREBZF,NCAM1,FALSE,0.971993661,Large intestine
ENSG00000137504,ENSG00000112531,CREBZF,QKI,FALSE,0.502367914,Large intestine
ENSG00000137504,ENSG00000026025,CREBZF,VIM,FALSE,1.511266902,Large intestine
ENSG00000137504,ENSG00000151150,CREBZF,ANK3,FALSE,0.764023391,Large intestine
ENSG00000137504,ENSG00000102359,CREBZF,SRPX2,FALSE,0.54520328,Large intestine
ENSG00000137504,ENSG00000110324,CREBZF,IL10RA,FALSE,1.122180922,Large intestine
ENSG00000137504,ENSG00000130066,CREBZF,SAT1,FALSE,0.558074179,Large intestine
ENSG00000139083,ENSG00000168542,ETV6,COL3A1,FALSE,0.71844256,Large intestine
ENSG00000140682,ENSG00000172403,TGFB1I1,SYNPO2,FALSE,0.472930471,Large intestine
ENSG00000140682,ENSG00000111145,TGFB1I1,ELK3,FALSE,0.601068243,Large intestine
ENSG00000141002,ENSG00000172403,TCF25,SYNPO2,FALSE,0.557611681,Large intestine
ENSG00000141002,ENSG00000069849,TCF25,ATP1B3,FALSE,0.950596235,Large intestine
ENSG00000141002,ENSG00000107551,TCF25,RASSF4,FALSE,0.802304167,Large intestine
ENSG00000141002,ENSG00000096060,TCF25,FKBP5,FALSE,1.02424177,Large intestine
ENSG00000141002,ENSG00000159674,TCF25,SPON2,FALSE,0.996534964,Large intestine
ENSG00000141002,ENSG00000105855,TCF25,ITGB8,FALSE,0.78924465,Large intestine
ENSG00000141002,ENSG00000074590,TCF25,NUAK1,FALSE,0.603823704,Large intestine
ENSG00000141002,ENSG00000124440,TCF25,HIF3A,FALSE,0.673873254,Large intestine
ENSG00000141002,ENSG00000188175,TCF25,HEPACAM2,FALSE,1.245086222,Large intestine
ENSG00000141002,ENSG00000175455,TCF25,CCDC14,FALSE,1.479318306,Large intestine
ENSG00000141002,ENSG00000137573,TCF25,SULF1,FALSE,1.032757739,Large intestine
ENSG00000141002,ENSG00000135655,TCF25,USP15,FALSE,1.048393886,Large intestine
ENSG00000141002,ENSG00000145555,TCF25,MYO10,FALSE,0.854944959,Large intestine
ENSG00000141002,ENSG00000117525,TCF25,F3,FALSE,1.105475489,Large intestine
ENSG00000141002,ENSG00000160191,TCF25,PDE9A,FALSE,2.585073996,Large intestine
ENSG00000141002,ENSG00000105810,TCF25,CDK6,FALSE,1.273701139,Large intestine
ENSG00000141002,ENSG00000107186,TCF25,MPDZ,FALSE,0.755996458,Large intestine
ENSG00000141002,ENSG00000117707,TCF25,PROX1,FALSE,1.09573498,Large intestine
ENSG00000141002,ENSG00000106278,TCF25,PTPRZ1,FALSE,0.748634263,Large intestine
